from,to
14711,16382
10335,14928
10335,15879
15500,16332
16508,15879
10407,14846
10407,15936
10407,11474
10407,15647
15503,16118
15503,16198
15504,16480
15504,13007
15504,11474
15504,15879
15504,15594
15504,15596
15504,15907
15504,9218
15504,16288
14180,15908
14180,16332
14180,15895
14180,16248
14180,15977
14180,14928
14180,11462
15506,16350
15506,16466
15506,16332
15507,15936
15507,15740
15510,14846
15510,15936
15510,15740
15510,15908
15510,16183
15511,15879
15512,15820
15512,16075
15512,16578
15512,16183
15512,15781
16176,11130
16176,16332
16176,8817
16176,15671
16176,9071
16176,7916
15514,13519
15514,16517
15514,8638
15514,15879
15514,15740
15515,16350
15515,15736
15515,16332
15515,16197
15515,15879
15515,16385
15515,13791
9746,16353
9746,16118
9746,10158
9746,16050
9746,16183
15521,13434
15521,15680
15521,10960
15521,16244
15522,15680
10041,16263
10041,15665
10041,14928
10041,16206
15524,14430
10524,16353
15528,16332
15528,16183
15528,16593
15530,15594
15532,16263
15532,16359
15532,12609
15532,16117
15533,13321
15533,16155
15533,14343
16444,14846
16444,10158
16444,15988
16444,16118
16444,16480
16444,13007
16444,16549
16444,8220
15534,15671
15534,16171
15534,16004
15534,13168
15534,14928
15534,16534
15534,7458
15536,15917
15537,8817
15537,16484
15537,15840
15537,16332
15537,16353
15537,15868
15537,15826
15537,16549
15537,9994
15539,15868
15539,13434
15539,15879
15539,15680
15541,16136
15541,15756
15542,16332
15543,16332
10647,16349
10647,16196
10647,8220
15545,14561
15546,9129
15546,15826
15546,16446
15546,15037
15546,15383
15548,15610
15548,16506
15548,15876
15548,15262
15548,15691
15548,16480
15548,10787
15548,16183
15549,15740
8067,16332
8067,16117
8067,15826
8067,11462
8067,9715
8067,15883
10676,14846
10676,15715
10676,16183
15552,16248
15552,16323
15553,14846
15553,16104
15553,16332
15553,15879
15553,15740
15553,16304
10376,15680
10376,15826
8220,15899
8220,16183
8220,13615
8220,14416
8220,16335
8220,16050
8220,16067
8220,9446
8220,16403
8220,14620
8220,13663
8220,16140
8220,16147
8220,15845
8220,7788
8220,7729
8220,16533
8220,15634
8220,16314
8220,16613
8220,16417
8220,13867
8220,16231
8220,7458
8220,16616
8220,15705
8220,15610
8220,15645
8220,14089
15557,16540
15557,15936
15557,10576
15557,16549
15557,16486
15557,15740
15704,13080
15559,16480
15559,15895
15559,15740
15559,15908
15561,10158
15562,15936
15562,15299
15562,16196
15562,15868
15562,12450
15562,14092
15562,15724
15564,15922
10751,15879
10751,15740
14328,16154
15568,7271
15568,15572
15569,15648
15569,9424
16486,15046
16486,16242
16486,16183
16486,16530
16486,14561
16486,16454
16486,16414
16486,14846
16486,16540
16486,16273
16486,16118
16486,10148
16486,14625
15570,16208
15570,16332
15570,15624
11820,16480
11820,15936
15572,7271
15572,16353
15575,16231
15575,16528
15576,14846
15576,16480
15576,16118
15576,16549
15576,16332
15577,15879
15577,15740
15578,11200
15578,16332
15578,14732
15578,15758
15578,13178
15578,15299
15578,15938
15578,16256
15578,15724
9118,15879
15580,16183
15580,11694
15580,16335
15581,15740
15582,15383
15583,16481
15583,16613
15583,15454
15583,8654
15583,15705
7934,16304
8709,10046
8709,16183
10872,14561
15588,10158
15589,14561
15589,10158
15589,16353
15589,16127
15589,16426
15589,16367
15590,15895
15590,15740
15590,16332
15590,16414
15590,16183
15590,16353
15590,16118
15590,15879
15591,15655
15591,15750
15591,12656
10886,16332
10886,16202
15279,15908
15279,16036
15279,11653
15279,15895
15279,15826
15279,16118
15279,15812
15279,10158
15279,16304
15279,15740
15594,15981
15594,13007
15594,13168
15594,15642
15594,14416
15594,16050
15594,16071
15594,15995
15594,16118
15594,16140
15594,16147
15594,16158
15594,15912
15594,14928
15594,7538
15594,10379
15594,14873
15594,11396
15594,16035
15594,16183
15594,15873
15594,11474
15594,15610
15594,15740
15594,16555
15594,12439
15594,11924
15594,16457
15594,16087
15594,15664
15594,16513
15594,14625
15594,16075
15594,15908
15594,10037
15594,16291
15594,15991
15594,11854
15594,15136
15594,16458
15594,15619
11056,16086
11056,15879
11056,15680
15596,16475
15596,14561
15596,15842
15596,10129
15596,16385
15596,8817
15596,13149
15596,15826
15596,11855
15596,16182
15596,9426
15596,16399
15596,13880
15596,15732
15596,16604
15597,15200
15597,14959
15598,14891
15598,11130
15598,10266
15599,15879
15599,15895
15599,16037
13480,15680
13480,13434
15602,16332
15603,16332
10937,16332
13902,16332
15607,15876
15610,15826
15610,16332
15610,15842
15610,13134
15610,12798
15610,16353
15610,16528
15610,16050
13787,11130
13787,10576
13787,11694
13787,16549
13787,8817
15613,15849
15613,16313
15613,16118
15613,16054
15613,15740
15613,15908
15613,16367
15613,11653
15613,15895
15614,15680
15615,15974
11001,14846
11001,15624
11001,16147
15618,16318
15618,11855
15618,16183
15618,11474
15618,16353
11020,16065
11020,16558
11020,16227
11020,16498
11020,15775
11020,14165
8584,16326
8584,15680
8584,15879
15046,16322
15046,16183
15046,12642
15046,14546
15046,15378
15046,16622
14873,16163
14873,16182
14873,11474
14873,16242
14873,16118
14873,14846
14873,15899
14873,15936
14873,16353
14873,15758
14873,11025
15625,15925
15626,16480
11050,14846
11050,16095
11050,15526
11050,16118
11050,15988
15628,15680
15630,14846
15630,16067
15630,11156
9989,16186
15632,14859
15634,16186
15638,12722
15639,15378
15639,16183
15639,15936
15639,15740
15642,14846
15642,16353
15642,15740
15642,16480
11854,14576
11854,13007
11854,16183
11854,16353
11854,12609
11854,14926
11854,15383
15644,16332
15645,11532
15645,16353
15645,16183
15645,15740
10151,16061
10151,16186
10151,11989
15647,16332
15647,16183
15647,16196
15647,15728
15647,15879
15647,16050
15647,16061
15647,16089
15647,14846
15647,15777
15648,15988
15648,16332
15649,10158
15649,16332
8164,12151
8164,15936
10522,16440
10522,15748
10522,15705
11156,16284
11156,15827
11156,16480
15653,16061
15653,16226
15653,16266
15653,14228
15653,15936
15653,15010
15653,7474
15654,10158
15654,15380
15655,12139
15655,15962
15656,16332
15656,16227
11532,14561
11532,16147
11532,16480
11532,16183
11532,15826
11532,16080
11532,15879
11532,15383
11532,16231
11532,15916
11532,15777
11532,16280
15053,16480
11200,16106
11200,11474
11200,16301
11200,16332
11200,14922
11200,14732
15661,14846
15661,16367
15661,15895
15661,15908
15662,14846
15662,16118
11311,10899
15664,16118
15665,15879
15665,16332
15665,15680
15665,16367
15665,9194
15665,13721
15665,16291
15665,16206
15665,16075
15667,15936
10742,14846
10742,16313
10742,12609
10742,15707
12528,15895
12528,14928
15671,16182
15671,16332
15671,15936
15671,12642
15671,16196
15671,16171
15672,12543
15672,15010
15673,16231
15673,16118
15673,12609
15673,15879
15673,16196
15673,16332
15674,16016
15674,15936
15674,15775
9299,9218
9299,15936
9299,16353
9299,15740
15677,16113
15677,15868
15677,16332
15677,16183
15680,16305
15680,16324
15680,15924
15680,16091
15680,16351
15680,10960
15680,16382
15680,15959
15680,16392
15680,11554
15680,14326
15680,16437
15680,15696
15680,15785
15680,13649
15680,10941
15680,10999
15680,15938
15680,15935
15680,14184
15680,16502
15680,14928
15680,14763
15680,16529
15680,16564
15680,13434
15680,15783
15680,16244
15680,13149
15680,11022
15680,16600
15680,8919
15680,16618
15680,13791
15681,16206
15681,14184
10575,16332
10575,16446
10575,16104
10575,12981
11337,16332
15684,10158
8654,13640
8654,15454
8654,7430
15688,13321
15688,16480
15688,16484
15688,16414
15688,16392
15688,16231
15688,10576
15688,16237
15688,14462
15689,15740
15689,15895
15689,15908
15691,15365
15691,15895
15691,16453
15692,16353
15692,15879
15692,16183
15365,15826
15365,16332
15365,16183
15365,8288
15365,14928
15694,8741
11416,15262
15696,15879
15697,16332
15698,13007
15698,16353
12543,16182
12543,15361
12543,16313
12543,16208
15700,16242
12559,15840
11453,16332
11453,11474
15705,14562
15705,15454
15705,16481
15705,7430
15705,16613
15705,15885
15707,14290
15707,7458
11474,13080
11474,14416
11474,16050
11474,16075
11474,16186
11474,15995
11474,15758
11474,12609
11474,16117
11474,13521
11474,15136
11474,16087
11474,16447
11474,11924
11474,14928
11474,16513
11474,7538
11474,16314
11474,16488
11474,10975
11474,16291
11474,16593
11474,16183
11474,16458
11474,15893
11474,14625
15709,16480
15711,14846
15711,16443
11486,15879
13321,13007
13321,16332
13321,14092
13321,11462
13321,16435
13321,15895
13321,16567
13321,10576
13321,9468
13321,16107
13321,16274
13321,14343
7452,15996
7452,16332
7452,9071
15715,16485
15715,16242
15715,15899
15715,16539
15715,16063
15715,14732
15715,16506
15715,16392
15715,16075
15715,16291
15715,9477
15715,16414
15715,10471
15715,11885
15715,15907
15715,15809
15715,15803
15715,16140
15717,12426
15718,16332
14983,11130
14983,8817
14983,16037
14983,15826
14983,16556
14983,16104
14983,10576
14983,16452
14290,15740
14290,15908
14290,16183
14290,13168
14290,16353
14290,11885
14290,16118
14290,7906
15721,11554
15722,16332
15724,12907
15724,16332
15724,15848
15724,14846
15724,14092
15724,12450
15724,16297
15724,15969
15724,16256
15725,15936
15725,15740
15726,12907
15383,8817
15383,15826
15383,10576
15383,15777
15383,16117
15383,11924
15383,14926
15383,16146
15383,16061
15383,16147
15383,15037
15383,16179
15383,13109
15383,16183
15383,14928
15383,16202
15383,16517
15383,11462
15383,16215
15383,9424
15383,12630
15383,15936
15383,9129
15383,16451
15728,16544
15728,15364
8107,16332
8107,15826
11952,16332
15732,16061
15732,16480
15732,16183
15732,15936
15732,14546
15732,16288
15733,16140
15733,16009
15735,15826
15736,15977
15736,15982
15736,11694
15736,14282
15736,16332
15736,15989
15736,16183
15736,15624
15736,15872
15736,15958
15736,15879
15736,16050
15736,16622
15737,12907
15737,13867
15737,16231
15737,15299
15737,16277
15737,16399
15737,16316
15737,15779
11130,14561
11130,8817
11130,15624
11130,13178
11130,15699
11130,14416
11130,7973
11130,16159
11130,16537
11130,7916
11130,16147
11130,12093
11130,16501
11130,15752
11130,16183
11130,14928
11130,16202
11130,15868
11130,15222
11130,16076
11130,15813
11130,9424
11130,11694
11130,16578
11130,16118
11130,16259
11130,12394
11130,16391
11130,15936
11130,15950
11130,16280
11130,14994
11130,16140
11130,10576
11130,16291
11130,12297
11130,16294
11130,12365
11130,9071
15740,16313
15740,12907
15740,16035
15740,16036
15740,16054
15740,12795
15740,16075
15740,16113
15740,16118
15740,11206
15740,16596
15740,11653
15740,16251
15740,16060
15740,13165
15740,16283
15740,14846
15740,15782
15740,15873
15740,16592
15740,7973
15740,15746
15740,15760
15740,16053
15740,15790
15740,16354
15740,16478
15740,12986
15740,16481
15740,16403
15740,15845
15740,16309
15740,14625
15740,15880
15740,15911
15740,15895
15740,16513
15740,15908
15740,15912
15740,9673
15740,16304
15740,16540
15740,15936
15740,16446
15740,16461
15740,15950
15740,9218
15740,16589
15740,11747
15740,12873
15116,10158
10576,15922
10576,8817
10576,15899
10576,15826
10576,16392
10576,16555
10576,15777
10576,16452
10576,13883
10576,16501
10576,15554
10576,11653
10576,11397
10576,16181
10576,16231
10576,15908
10576,10975
10576,16183
10576,16297
10576,16202
10266,15826
10266,16183
10266,16196
15746,9218
16475,16392
15748,12892
15752,15136
15752,16332
15752,11885
15753,7816
16180,15922
16180,15619
15754,16146
15754,16147
15754,15906
15754,15795
15754,16367
15754,15936
15754,14928
15754,16488
15754,16075
15755,14846
15755,16335
15755,16118
15755,8288
15756,16480
15756,16332
15756,14891
15756,8033
15756,9426
15756,11204
15756,15908
15756,12630
15756,16424
15756,15936
15756,16117
15756,16292
15758,16332
15758,14416
15758,15873
15758,11079
15758,16529
15758,16528
15758,16060
15758,12439
15758,15995
15758,7538
15758,15781
15758,16458
15758,16118
15758,11929
15760,15936
11773,13387
15762,12656
15763,16242
15764,16332
15767,16528
13520,15895
13520,16480
13520,13238
13520,15908
13520,16332
13520,14846
13520,11855
13520,11206
13520,15856
13520,16549
13520,10158
13520,16141
15769,14506
11825,10158
11825,15936
15772,15270
11836,16061
11836,16350
11836,15879
11836,16332
15774,16332
15774,16049
15775,16065
15775,8349
15776,14846
15776,16353
15776,10379
15777,14770
15777,16182
15777,16231
15777,14506
15777,9129
15777,16451
15777,16297
11855,11747
15779,16506
15779,15103
15780,10158
15781,16531
15781,16517
15781,10654
15781,16288
13663,15907
13663,15010
15785,16367
11885,12346
11885,13238
11885,16332
11885,13883
11885,16323
11885,16173
11885,16234
11885,8741
11885,14846
11885,16540
11885,15936
11885,15010
11885,16118
11885,16616
11885,15964
15787,14846
15787,15879
15788,14165
15790,15936
15790,14928
15010,16323
15010,16461
15010,13238
15010,16529
15010,12439
15010,15967
15010,15936
15010,16604
15010,16549
15010,16136
15792,15812
11924,7788
11924,16294
11924,16118
11936,16480
11936,15879
15624,16183
15624,16353
15624,15783
15624,15963
15624,16061
15624,16117
15624,16129
15624,16147
15624,16499
15624,10457
15624,15923
15624,14928
15624,16314
15624,16231
15624,15905
15624,11694
15624,16578
15624,16448
15624,16451
15624,16280
15624,15907
15624,15958
15624,14089
15800,15991
15800,16332
15800,13791
15802,16332
15802,9557
15802,8852
15802,16466
15803,15907
15803,14561
16484,16237
16484,16549
16484,16385
16484,14462
16484,16461
15805,14886
15805,16026
15805,15879
15136,16402
15809,15907
15809,16242
7916,12611
7916,15958
15812,16332
15812,16183
15812,14673
15812,15826
12066,16332
15820,16556
15820,16075
15820,16104
15820,16196
15820,15876
15820,13521
15820,15958
15820,14959
15820,16534
15820,16535
15821,16530
15821,16313
16555,14846
15823,8817
15823,16549
12093,16558
12093,15908
12093,16332
12093,16367
12093,11653
12093,15895
15825,16353
15825,8556
15826,12907
15826,16569
15826,8817
15826,14561
15826,16050
15826,16075
15826,16518
15826,8886
15826,16140
15826,10654
15826,11328
15826,16209
15826,16247
15826,13764
15826,10975
15826,14998
15826,16018
15826,16297
15826,16316
15826,15920
15826,8023
15826,14922
15826,16183
15826,15980
15826,16556
15826,16447
15826,16435
15826,16159
15826,16392
15826,8852
15826,16418
15826,12144
15826,16429
15826,16452
15826,16469
15826,12450
15826,15832
15826,16193
15826,15834
15826,10403
15826,13389
15826,9731
15826,16530
15826,16534
15826,15908
15826,16291
15826,15222
15826,15923
15826,16344
15826,15932
15826,16391
15826,16280
15826,7973
15826,12798
15826,16305
15826,16231
15826,15955
15826,16536
15826,15959
15826,16618
15826,15619
15826,9071
15826,15972
12128,16353
15829,16480
12139,15879
12139,12656
12139,15989
15832,15907
12151,14846
12151,15262
12151,16118
15834,16313
15834,14928
15834,16332
15834,16183
10999,8919
10999,16437
15501,16534
15501,16118
15783,13149
15783,16448
15783,15954
15783,15879
13238,14928
13238,16231
13238,16323
13238,16146
13238,13883
15840,16065
15840,16332
15841,16217
15841,16171
15842,16332
15842,14891
15842,10899
15842,16353
15842,16314
15842,15972
14450,16311
14450,16168
15845,10158
15845,15936
15845,16353
15845,15454
15845,16183
15846,16392
15848,12574
15849,16060
15849,16332
15849,16367
15849,11653
15849,16183
15849,16203
15849,15879
15849,15928
15849,16353
15849,14846
15849,15895
15849,15899
15849,16429
15849,16117
15849,16053
15849,16283
15849,15941
14432,16183
14432,14546
14432,15936
14432,15554
14432,12722
14432,16118
10960,16502
10960,15938
10960,14165
10960,16618
10960,16244
10960,13791
15853,13519
15853,16350
15853,16196
15853,16332
15853,16353
8110,14846
8110,9218
15855,15895
15856,16407
15856,14732
15856,11206
15856,16421
14576,16414
13109,16088
15861,15879
12297,14846
12297,15868
12297,16018
12297,7788
15865,8817
15865,16353
15865,16202
15865,15868
9994,15895
9994,16480
9994,11665
9994,15827
9994,12060
9994,15795
15867,8817
15867,16332
15868,8817
15868,15222
15868,14928
15868,16202
15868,16196
15868,16435
15868,16391
15868,16399
15868,12897
15868,16183
15868,14927
15868,11328
14763,16183
15872,16353
15872,16183
15873,15890
15873,15895
15875,12609
15875,15879
15875,16332
15875,15963
15876,16402
15876,14959
15876,16353
15876,14126
15876,16538
15876,16075
14994,16332
14994,16183
14994,16196
15838,16336
15879,14416
15879,16544
15879,10543
15879,13165
15879,16060
15879,16105
15879,13083
15879,16320
15879,15880
15879,8288
15879,16018
15879,15916
15879,15937
15879,15943
15879,14982
15879,15996
15879,9718
15879,15987
15879,16015
15879,12130
15879,12795
15879,16269
15879,16067
15879,16072
15879,16075
15879,8886
15879,16047
15879,16170
15879,15989
15879,16190
15879,7538
15879,16197
15879,7458
15879,9424
15879,16375
15879,16259
15879,11022
15879,14998
15879,16139
15879,11395
15879,14586
15879,14609
15879,16302
15879,16305
15879,14770
15879,16316
15879,16324
15879,16332
15879,15928
15879,16593
15879,9757
15879,15881
15879,15902
15879,15917
15879,16437
15879,15977
15879,16455
15879,13733
15879,7973
15879,10654
15879,10403
15879,16500
15879,16208
15879,10941
15879,8941
15879,15966
15879,11929
15879,15958
15879,16181
15879,15262
15879,16291
15879,16585
15879,16592
15879,16607
15879,16421
15879,16488
15879,16606
15879,13792
15879,15619
15879,16622
15880,15903
15880,16332
16402,11204
15881,10158
15882,14122
12426,16078
15885,16435
15885,15454
15885,8556
10046,16332
15890,16332
15857,16292
15893,14928
15895,16309
15895,13178
15895,14416
15895,16036
15895,16037
15895,16035
15895,9446
15895,16060
15895,16118
15895,16087
15895,16461
15895,16208
15895,16242
15895,8638
15895,15035
15895,14928
15895,16392
15895,16446
15895,11653
15895,12487
15895,15911
15895,9424
15895,11638
15895,16291
15895,15908
15895,9693
15895,10975
15895,16592
15895,16304
15895,16596
15895,16265
15895,14157
15895,13764
15895,16283
15895,14165
15895,16618
